Movie,movieRating,potentialUserId,potentialFactor
Genesis: The Way We Walk: Live in Concert,5,305344,3165.810233
The Life of David Gale,5,305344,3165.810233
Alias: Season 3,5,305344,3165.810233
The Who: Live in Boston,5,305344,3165.810233
The NBA's 100 Greatest Plays,5,305344,3165.810233
The Italian Job,5,305344,3165.810233
Jasper Texas,5,305344,3165.810233
Grand Canyon: The World's Great Natural Wonder,5,305344,3165.810233
Bruce Springsteen and the E Street Band: Live in New York City,5,305344,3165.810233
REO Speedwagon: Live Plus,5,305344,3165.810233
Willie Nelson: Live at Billy Bob's Texas,5,305344,3165.810233
11-Sep,5,305344,3165.810233
Bad Company,5,305344,3165.810233
Law & Order: Criminal Intent: The First Year,5,305344,3165.810233
A Brilliant Madness: American Experience,5,305344,3165.810233
NBA Champions 2003-2004: Pistons,5,305344,3165.810233
Deep Purple: Perihelion,5,305344,3165.810233
Pretenders: Loose in L.A.,5,305344,3165.810233
Twin Towers,5,305344,3165.810233
Brian Wilson: Pet Sounds Live in London,5,305344,3165.810233
Bob Dylan: World Tour 1966: The Home Movies,5,305344,3165.810233
Hall & Oates: Live in Concert,5,305344,3165.810233
The Bourne Identity,5,305344,3165.810233
Yoga: Step by Step,5,305344,3165.810233
The Pennsylvania Miners' Story,5,305344,3165.810233
Bob Dylan: MTV Unplugged,5,305344,3165.810233
High Crimes,5,305344,3165.810233
Cat Stevens: Majikat,5,305344,3165.810233
Dogs and More Dogs,5,305344,3165.810233
World Trade Center: In Memoriam,5,305344,3165.810233
Genesis: Live at Wembley Stadium,5,305344,3165.810233
Bad Boys II,5,305344,3165.810233
This Land Is Your Land: The Folk Years,5,305344,3165.810233
NBA Championship 2003,5,305344,3165.810233
The Sum of All Fears,5,305344,3165.810233
Snow Dogs,5,305344,3165.810233
The Face: Jesus in Art,5,305344,3165.810233
In Memoriam: New York City 9/11/01,5,305344,3165.810233
The Godfather Trilogy: Bonus Material,5,305344,3165.810233
K-19: The Widowmaker,5,305344,3165.810233
The Who,5,305344,3165.810233
Sports Illustrated Swimsuit Edition: 2005,5,305344,3165.810233
CSI: Season 3,5,305344,3165.810233
Gothika,5,305344,3165.810233
Bringing Down the House,5,305344,3165.810233
Paul McCartney: Back in the U.S.,5,305344,3165.810233
Terminator 3: Rise of the Machines: Bonus Material,5,305344,3165.810233
The Bourne Supremacy,5,305344,3165.810233
We Were Soldiers,5,305344,3165.810233
Lord of the Rings: The Fellowship of the Ring,5,305344,3165.810233
ZZ Top: Greatest Hits: The Video Collection,5,305344,3165.810233
Cybermutt,5,305344,3165.810233
Dave Mason: Live at Sunrise,5,305344,3165.810233
Yes: Yesspeak: 35th Anniversary Tour,5,305344,3165.810233
Foreigner: Live at Deer Creek,5,305344,3165.810233
Pink Floyd: The Dark Side of the Moon,5,305344,3165.810233
Duran Duran: Greatest,5,305344,3165.810233
Spider-Man: Bonus Material,5,305344,3165.810233
E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease),5,305344,3165.810233
Shania Twain: Up! Live in Chicago,5,305344,3165.810233
MTV Video Music Awards Collection: Rock,5,305344,3165.810233
Backstreet Boys: Black and Blue: Around the World,5,305344,3165.810233
Uprising,5,305344,3165.810233
Classic Albums: Elton John: Goodbye Yellow Brick Road,5,305344,3165.810233
War Feels Like War: POV,5,305344,3165.810233
The Brooke Ellison Story,5,305344,3165.810233
Sniper 2,5,305344,3165.810233
Hannibal,5,305344,3165.810233
11-Sep,5,305344,3165.810233
The Hillside Strangler,5,305344,3165.810233
Hannibal: Bonus Material,5,305344,3165.810233
Alanis Morissette: Live in the Navajo Nation,5,305344,3165.810233
Joni Mitchell: Woman of Heart and Mind,5,305344,3165.810233
Roy Orbison: Greatest Hits,5,305344,3165.810233
Star Wars Trilogy: Bonus Material,5,305344,3165.810233
Bloody Sunday,5,305344,3165.810233
Terminator 3: Rise of the Machines,5,305344,3165.810233
Dave Matthews: Plugging the Gap,5,305344,3165.810233
Carly Simon: Live from Martha's Vineyard,5,305344,3165.810233
Sports Illustrated Swimsuit Edition: 2002,5,305344,3165.810233
Funniest Moments of the Century,5,305344,3165.810233
Alias: Season 1,5,305344,3165.810233
Law & Order: Season 14,5,305344,3165.810233
Tom Petty and the Heartbreakers: Live at the Olympic: The Last DJ,5,305344,3165.810233
Suze Orman: The Laws of Money Lessons of Life,5,305344,3165.810233
Out of Ireland: The Hit Songs and Artists of Irish Music,5,305344,3165.810233
The Concert for New York City,5,305344,3165.810233
NBA Dynasty Series: The Complete History of the Lakers,5,305344,3165.810233
Spy Game,5,305344,3165.810233
Out of Time,5,305344,3165.810233
Howard Hughes: The Real Aviator,5,305344,3165.810233
Simon & Garfunkel: Old Friends Live on Stage,5,305344,3165.810233
Maid in Manhattan,5,305344,3165.810233
Yes: 35th Anniversary Concert: Songs from Tsongas,5,305344,3165.810233
Todd Rundgren: Live in San Francisco,5,305344,3165.810233
Ben-Hur (Animated),5,305344,3165.810233
Have You Heard: Jim Croce Live,5,305344,3165.810233
Fleetwood Mac: Live in Boston,5,305344,3165.810233
John Q,5,305344,3165.810233
Antwone Fisher,5,305344,3165.810233
Heart: Alive in Seattle,5,305344,3165.810233
Ozzy Osbourne: Crown Prince of Darkness,5,305344,3165.810233
Law & Order: Special Victims Unit: The Fifth Year,5,305344,3165.810233
Shania Twain: The Specials,5,305344,3165.810233
Dixie Chicks: Top of the World,5,305344,3165.810233
House of Sand and Fog,4,2056022,3196.765022
Open Range,4,2056022,3196.765022
Coronado,4,2056022,3196.765022
Looney Tunes: Stranger Than Fiction,4,2056022,3196.765022
Mind Hunters,4,2056022,3196.765022
Brother Bear (Home Viewing Version),4,2056022,3196.765022
Darkness Falls,4,2056022,3196.765022
The Machinist,4,2056022,3196.765022
Kingdom Hospital: The Complete Series,4,2056022,3196.765022
Taking Lives,4,2056022,3196.765022
Lilo and Stitch 2,4,2056022,3196.765022
Stargate Atlantis: Rising (Pilot Episode),4,2056022,3196.765022
Pooh's Heffalump Movie,4,2056022,3196.765022
Godsend,4,2056022,3196.765022
CSI: Season 4,4,2056022,3196.765022
Dark Water,4,2056022,3196.765022
The Jacket,4,2056022,3196.765022
Anacondas: The Hunt for the Blood Orchid,4,2056022,3196.765022
Vampires: The Turning,4,2056022,3196.765022
The Fighting Temptations,4,2056022,3196.765022
A Knight's Tale,4,2056022,3196.765022
Maid in Manhattan,4,2056022,3196.765022
Suspect Zero,4,2056022,3196.765022
The Sum of All Fears,4,2056022,3196.765022
The Shield: Season 3,4,2056022,3196.765022
Love Don't Cost a Thing,4,2056022,3196.765022
CSI: Season 2,4,2056022,3196.765022
The Village,4,2056022,3196.765022
Agent Cody Banks,4,2056022,3196.765022
Shrek 2,4,2056022,3196.765022
House of Flying Daggers,4,2056022,3196.765022
Troy,4,2056022,3196.765022
Sin City,4,2056022,3196.765022
E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease),4,2056022,3196.765022
Madhouse,4,2056022,3196.765022
Ghost Ship,4,2056022,3196.765022
You Got Served,4,2056022,3196.765022
Spy Kids 2: The Island of Lost Dreams,4,2056022,3196.765022
The Three Musketeers,4,2056022,3196.765022
The Terminal,4,2056022,3196.765022
Survivor: Season 2: The Australian Outback,4,2056022,3196.765022
Waking Up in Reno,4,2056022,3196.765022
Repli-Kate,4,2056022,3196.765022
Two Weeks Notice,4,2056022,3196.765022
Catch Me If You Can,4,2056022,3196.765022
Changing Lanes,4,2056022,3196.765022
Resident Evil: Apocalypse,4,2056022,3196.765022
Sleepover,4,2056022,3196.765022
Blade: Trinity,4,2056022,3196.765022
Jersey Girl,4,2056022,3196.765022
The Recruit,4,2056022,3196.765022
Murder By Numbers,4,2056022,3196.765022
The Manchurian Candidate,4,2056022,3196.765022
Soul Survivors,4,2056022,3196.765022
Dawson's Creek: Season 5,4,2056022,3196.765022
Bend It Like Beckham,4,2056022,3196.765022
Win a Date with Tad Hamilton!,4,2056022,3196.765022
Chasing Liberty,4,2056022,3196.765022
The Big Empty,4,2056022,3196.765022
Stuck on You,4,2056022,3196.765022
Shall We Dance?,4,2056022,3196.765022
The Last Samurai: Bonus Material,4,2056022,3196.765022
Wisegirls,4,2056022,3196.765022
Harry Potter and the Chamber of Secrets,4,2056022,3196.765022
Sol Goode,4,2056022,3196.765022
Underworld,4,2056022,3196.765022
American Crime,4,2056022,3196.765022
Collateral,4,2056022,3196.765022
Dawson's Creek: Series Finale,4,2056022,3196.765022
The Mothman Prophecies,4,2056022,3196.765022
Britney Spears: Greatest Hits: My Prerogative,4,2056022,3196.765022
Madea's Class Reunion,4,2056022,3196.765022
A Man Apart,4,2056022,3196.765022
Alone in the Dark,4,2056022,3196.765022
Smile,4,2056022,3196.765022
My Little Eye,4,2056022,3196.765022
The Perfect Score,4,2056022,3196.765022
Terminator 3: Rise of the Machines,4,2056022,3196.765022
Owning Mahowny,4,2056022,3196.765022
The Flight of the Phoenix,4,2056022,3196.765022
Cabin Fever,4,2056022,3196.765022
My Boss's Daughter,4,2056022,3196.765022
The Italian Job,4,2056022,3196.765022
Lilo and Stitch,4,2056022,3196.765022
Below,4,2056022,3196.765022
Bad Santa,4,2056022,3196.765022
The Whole Ten Yards,4,2056022,3196.765022
2 Fast 2 Furious,4,2056022,3196.765022
Species III,4,2056022,3196.765022
Shania Twain: The Specials,4,2056022,3196.765022
The Trumpet of the Swan,4,2056022,3196.765022
Something's Gotta Give,4,2056022,3196.765022
Donnie Darko: Director's Cut,4,2056022,3196.765022
Brother Bear (Theatrical Widescreen Version),4,2056022,3196.765022
Rock Star,4,2056022,3196.765022
Elektra,4,2056022,3196.765022
The Third Wheel,4,2056022,3196.765022
Starsky & Hutch,4,2056022,3196.765022
Harry Potter and the Sorcerer's Stone,4,2056022,3196.765022
Jurassic Park III,4,2056022,3196.765022
Lara Croft: Tomb Raider: The Cradle of Life,4,2056022,3196.765022
Good Boy!,4,2056022,3196.765022
Drumline,4,2056022,3196.765022
After the Sunset,4,2056022,3196.765022
Frailty,4,2056022,3196.765022
Without a Paddle,4,2056022,3196.765022
Assault on Precinct 13,4,2056022,3196.765022
Mulholland Drive,4,2056022,3196.765022
Wonderland,4,2056022,3196.765022
Raising Helen,4,2056022,3196.765022
Treasure Planet,4,2056022,3196.765022
The Triplets of Belleville,4,2056022,3196.765022
Hostage,4,2056022,3196.765022
The Matrix: Revolutions,4,2056022,3196.765022
Walking Tall,4,2056022,3196.765022
Home on the Range,4,2056022,3196.765022
A Love Song for Bobby Long,4,2056022,3196.765022
The Alamo,4,2056022,3196.765022
XXX: State of the Union,4,2056022,3196.765022
Joy Ride,4,2056022,3196.765022
Brown Sugar,4,2056022,3196.765022
Friends: Season 8,4,2056022,3196.765022
How to Lose a Guy in 10 Days,4,2056022,3196.765022
Shanghai Knights,4,2056022,3196.765022
About Schmidt,4,2056022,3196.765022
The 24th Day,4,2056022,3196.765022
Dodgeball: A True Underdog Story,4,2056022,3196.765022
Barbershop,4,2056022,3196.765022
Killing Me Softly,4,2056022,3196.765022
S.W.A.T.,4,2056022,3196.765022
Sideways,4,2056022,3196.765022
The Upside of Anger,4,2056022,3196.765022
Spider-Man 2,4,2056022,3196.765022
Classic Cartoon Favorites: Starring Mickey,4,2056022,3196.765022
Ice Princess,4,2056022,3196.765022
The Haunted Mansion,4,2056022,3196.765022
Duplex (Widescreen),4,2056022,3196.765022
Boomtown: Season 1,4,2056022,3196.765022
Mean Girls,4,2056022,3196.765022
Hercules,4,2056022,3196.765022
Lucky Seven,4,2056022,3196.765022
The Adventures of Sharkboy & Lavagirl,4,2056022,3196.765022
City by the Sea,4,2056022,3196.765022
Signs,4,2056022,3196.765022
Red Dragon,4,2056022,3196.765022
Stitch! The Movie,4,2056022,3196.765022
The Amazing Race: Season 1,4,2056022,3196.765022
Control,4,2056022,3196.765022
Ghosts of Mars,4,2056022,3196.765022
Crash,4,2056022,3196.765022
Unleashed,4,2056022,3196.765022
The Longest Yard,4,2056022,3196.765022
Swordfish,4,2056022,3196.765022
My Baby's Daddy,4,2056022,3196.765022
Intolerable Cruelty,4,2056022,3196.765022
The Hitchhiker's Guide to the Galaxy,4,2056022,3196.765022
Pirates of the Caribbean: The Curse of the Black Pearl,4,2056022,3196.765022
Bobby Jones Stroke of Genius,4,2056022,3196.765022
Master and Commander: The Far Side of the World,4,2056022,3196.765022
21 Grams,4,2056022,3196.765022
Mulan 2,4,2056022,3196.765022
Fat Albert,4,2056022,3196.765022
Sahara,4,2056022,3196.765022
Analyze That,4,2056022,3196.765022
Van Helsing,4,2056022,3196.765022
Paparazzi,4,2056022,3196.765022
Janet: Live in Hawaii,4,2056022,3196.765022
The Real Cancun,4,2056022,3196.765022
Deliver Us From Eva,4,2056022,3196.765022
House of the Dead,4,2056022,3196.765022
Barbershop 2: Back in Business,4,2056022,3196.765022
The Hunted,4,2056022,3196.765022
The Final Cut,4,2056022,3196.765022
Torque,4,2056022,3196.765022
Robots,4,2056022,3196.765022
Alfie,4,2056022,3196.765022
Monster's Ball,4,2056022,3196.765022
Star Wars Trilogy: Bonus Material,4,2056022,3196.765022
Man on Fire,4,2056022,3196.765022
Pitcher and the Pin-Up,4,2056022,3196.765022
Hide and Seek,4,2056022,3196.765022
Cold Creek Manor,4,2056022,3196.765022
Friends: Season 9,4,2056022,3196.765022
Bulletproof Monk,4,2056022,3196.765022
They,4,2056022,3196.765022
Star Wars: Clone Wars: Vol. 1,4,2056022,3196.765022
Dreamcatcher,4,2056022,3196.765022
Looney Tunes: Back in Action,4,2056022,3196.765022
Narc,4,2056022,3196.765022
First Daughter,4,2056022,3196.765022
Kiss the Bride,4,2056022,3196.765022
The Stepford Wives,4,2056022,3196.765022
Madea's Family Reunion (Stage Play),4,2056022,3196.765022
Bride and Prejudice,4,2056022,3196.765022
Windtalkers,4,2056022,3196.765022
Barbie and the Magic of Pegasus,4,2056022,3196.765022
Lord of the Rings: The Fellowship of the Ring,4,2056022,3196.765022
Twisted,4,2056022,3196.765022
11-Sep,4,2056022,3196.765022
Are We There Yet?,4,2056022,3196.765022
Spy Kids 3-D: Game Over (2-D version),4,2056022,3196.765022
Cursed,4,2056022,3196.765022
The Devil's Backbone,4,2056022,3196.765022
Session 9,4,2056022,3196.765022
Guess Who,4,2056022,3196.765022
Man of the House,4,2056022,3196.765022
Mr. 3000,4,2056022,3196.765022
Like Mike,4,2056022,3196.765022
Ray,4,2056022,3196.765022
Star Trek: Nemesis,4,2056022,3196.765022
Heartbreakers,4,2056022,3196.765022
Peter Pan,4,2056022,3196.765022
Pearl Harbor,4,2056022,3196.765022
The Rundown,4,2056022,3196.765022
The Time Machine,4,2056022,3196.765022
The Wizard of Oz,4,2056022,3196.765022
The Unsaid,4,2056022,3196.765022
Lemony Snicket's A Series of Unfortunate Events,4,2056022,3196.765022
The X-Files: Season 9,4,2056022,3196.765022
Spartan,4,2056022,3196.765022
Charlie's Angels: Full Throttle,4,2056022,3196.765022
The Matrix: Reloaded,4,2056022,3196.765022
Around the World in 80 Days,4,2056022,3196.765022
Equilibrium,4,2056022,3196.765022
Dagon,4,2056022,3196.765022
Along Came Polly,4,2056022,3196.765022
Daredevil,4,2056022,3196.765022
11:14,4,2056022,3196.765022
Rescue Me: Season 1,4,2056022,3196.765022
Monsters Inc.,4,2056022,3196.765022
Sinbad: Legend of the Seven Seas,4,2056022,3196.765022
Collateral Damage,4,2056022,3196.765022
Out of Time,4,2056022,3196.765022
Barbie as the Princess and the Pauper,4,2056022,3196.765022
Herbie: Fully Loaded,4,2056022,3196.765022
Be Cool,4,2056022,3196.765022
The Sopranos: Season 4,4,2056022,3196.765022
Constantine,4,2056022,3196.765022
CSI: Miami: Season 2,4,2056022,3196.765022
Land of the Dead,4,2056022,3196.765022
The Core,4,2056022,3196.765022
Batman Begins,4,2056022,3196.765022
The Guru,4,2056022,3196.765022
Barbie: Fairytopia,4,2056022,3196.765022
Meet the Fockers,4,2056022,3196.765022
The Prince and Me,4,2056022,3196.765022
8 Mile,4,2056022,3196.765022
Biker Boyz,4,2056022,3196.765022
Rose Red,4,2056022,3196.765022
Who's Your Daddy,4,2056022,3196.765022
Duplex (Full-screen),4,2056022,3196.765022
Cradle 2 the Grave,4,2056022,3196.765022
Diary of a Mad Black Woman,4,2056022,3196.765022
Monster-in-Law,4,2056022,3196.765022
Fear Dot Com,4,2056022,3196.765022
Road to Perdition,4,2056022,3196.765022
Shrek (Widescreen),4,2056022,3196.765022
Love Actually,4,2056022,3196.765022
Scooby-Doo 2: Monsters Unleashed,4,2056022,3196.765022
XXX: Special Edition,4,2056022,3196.765022
Son of the Mask,4,2056022,3196.765022
Curb Your Enthusiasm: Season 3,4,2056022,3196.765022
The Life of David Gale,4,2056022,3196.765022
Seabiscuit,4,2056022,3196.765022
Lords of Dogtown,4,2056022,3196.765022
The Count of Monte Cristo,4,2056022,3196.765022
Spider-Man,4,2056022,3196.765022
Dog Soldiers,4,2056022,3196.765022
Jeepers Creepers,4,2056022,3196.765022
Taken,4,2056022,3196.765022
Lost in Translation,4,2056022,3196.765022
Cinderella II,4,2056022,3196.765022
25th Hour,4,2056022,3196.765022
Curb Your Enthusiasm: Season 4,4,2056022,3196.765022
Open Water,4,2056022,3196.765022
Wicker Park,4,2056022,3196.765022
Tarzan and Jane,4,2056022,3196.765022
The Punisher,4,2056022,3196.765022
Miss Congeniality 2: Armed and Fabulous,4,2056022,3196.765022
America's Sweethearts,4,2056022,3196.765022
Million Dollar Baby,4,2056022,3196.765022
Phone,4,2056022,3196.765022
The Chronicles of Riddick,5,2056022,3196.765022
The Day After Tomorrow,5,2056022,3196.765022
